time,stage_id,y,_output,x2
0.993,stage1,0,0,0
0.994,stage1,0,0,0
0.995,stage1,0,0,0
0.996,stage1,0,0,0
0.997,stage1,0,0,0
0.998,stage1,0,0,0
0.999,stage1,0,0,0
1.0,stage1,0,0,0
1.001,stage1,0,0,0
1.002,stage1,0,0,0
1.003,stage1,0,0,0
1.004,stage1,0,0,0
1.005,stage1,0,0,0
1.006,stage1,0,0,0
1.007,stage1,0,0,0
1.008,stage1,0,0,0
1.009,stage1,0,0,0
1.01,stage1,0,0,0
1.011,stage1,0,0,0
1.012,stage1,0,0,0
1.013,stage1,0,0,0
1.014,stage1,0,0,0
1.015,stage1,0,0,0
1.016,stage1,0,0,0
1.017,stage1,0,0,0
1.018,stage1,0,0,0
1.019,stage1,0,0,0
1.02,stage1,0,0,0
1.021,stage1,0,0,0
1.022,stage1,0,0,0
1.023,stage1,0,0,0
1.024,stage1,0,0,0
1.025,stage1,0,0,0
1.026,stage1,0,0,0
1.027,stage1,0,0,0
1.028,stage1,0,0,0
1.029,stage1,0,0,0
1.03,stage1,0,0,0
1.031,stage1,0,0,0
1.032,stage1,0,0,0
1.033,stage1,0,0,0
1.034,stage1,0,0,0
1.035,stage1,0,0,0
1.036,stage1,0,0,0
1.037,stage1,0,0,0
1.038,stage1,0,0,0
1.039,stage1,0,0,0
1.04,stage1,0,0,0
1.041,stage1,0,0,0
1.042,stage1,0,0,0
1.043,stage1,0,0,0
1.044,stage1,0,0,0
1.045,stage1,0,0,0
1.046,stage1,0,0,0
1.047,stage1,0,0,0
1.048,stage1,0,0,0
1.049,stage1,0,0,0
1.05,stage1,0,0,0
1.051,stage1,0,0,0
1.052,stage1,0,0,0
1.053,stage1,0,0,0
1.054,stage1,0,0,0
1.055,stage1,0,0,0
1.056,stage1,0,0,0
1.057,stage1,0,0,0
1.058,stage1,0,0,0
1.059,stage1,0,0,0
1.06,stage1,0,0,0
1.061,stage1,0,0,0
1.062,stage1,0,0,0
1.063,stage1,0,0,0
1.064,stage1,0,0,0
1.065,stage1,0,0,0
1.066,stage1,0,0,0
1.067,stage1,0,0,0
1.068,stage1,0,0,0
1.069,stage1,0,0,0
1.07,stage1,0,0,0
1.071,stage1,0,0,0
1.072,stage1,0,0,0
1.073,stage1,0,0,0
1.074,stage1,0,0,0
1.075,stage1,0,0,0
1.076,stage1,0,0,0
1.077,stage1,0,0,0
1.078,stage1,0,0,0
1.079,stage1,0,0,0
1.08,stage1,0,0,0
1.081,stage1,0,0,0
1.082,stage1,0,0,0
1.083,stage1,0,0,0
1.084,stage1,0,0,0
1.085,stage1,0,0,0
1.086,stage1,0,0,0
1.087,stage1,0,0,0
1.088,stage1,0,0,0
1.089,stage1,0,0,0
1.09,stage1,0,0,0
1.091,stage1,0,0,0
1.092,stage1,0,0,0
1.093,stage1,0,0,0
1.094,stage1,0,0,0
1.095,stage1,0,0,0
1.096,stage1,0,0,0
1.097,stage1,0,0,0
1.098,stage1,0,0,0
1.099,stage1,0,0,0
1.1,stage1,0,0,0
1.101,stage1,0,0,0
1.102,stage1,0,0,0
1.103,stage1,0,0,0
1.104,stage1,0,0,0
1.105,stage1,0,0,0
1.106,stage1,0,0,0
1.107,stage1,0,0,0
1.108,stage1,0,0,0
1.109,stage1,0,0,0
1.11,stage1,0,0,0
1.111,stage1,0,0,0
1.112,stage1,0,0,0
1.113,stage1,0,0,0
1.114,stage1,0,0,0
1.115,stage1,0,0,0
1.116,stage1,0,0,0
1.117,stage1,0,0,0
1.118,stage1,0,0,0
1.119,stage1,0,0,0
1.12,stage1,0,0,0
1.121,stage1,0,0,0
1.122,stage1,0,0,0
1.123,stage1,0,0,0
1.124,stage1,0,0,0
1.125,stage1,0,0,0
1.126,stage1,0,0,0
1.127,stage1,0,0,0
1.128,stage1,0,0,0
1.129,stage1,0,0,0
1.13,stage1,0,0,0
1.131,stage1,0,0,0
1.132,stage1,0,0,0
1.133,stage1,0,0,0
1.134,stage1,0,0,0
1.135,stage1,0,0,0
1.136,stage1,0,0,0
1.137,stage1,0,0,0
1.138,stage1,0,0,0
1.139,stage1,0,0,0
1.14,stage1,0,0,0
1.141,stage1,0,0,0
1.142,stage1,0,0,0
1.143,stage1,0,0,0
1.144,stage1,0,0,0
1.145,stage1,0,0,0
1.146,stage1,0,0,0
1.147,stage1,0,0,0
1.148,stage1,0,0,0
1.149,stage1,0,0,0
1.15,stage1,0,0,0
1.151,stage1,0,0,0
1.152,stage1,0,0,0
1.153,stage1,0,0,0
1.154,stage1,0,0,0
1.155,stage1,0,0,0
1.156,stage1,0,0,0
1.157,stage1,0,0,0
1.158,stage1,0,0,0
1.159,stage1,0,0,0
1.16,stage1,0,0,0
1.161,stage1,0,0,0
1.162,stage1,0,0,0
1.163,stage1,0,0,0
1.164,stage1,0,0,0
1.165,stage1,0,0,0
1.166,stage1,0,0,0
1.167,stage1,0,0,0
1.168,stage1,0,0,0
1.169,stage1,0,0,0
1.17,stage1,0,0,0
1.171,stage1,0,0,0
1.172,stage1,0,0,0
1.173,stage1,0,0,0
1.174,stage1,0,0,0
1.175,stage1,0,0,0
1.176,stage1,0,0,0
1.177,stage1,0,0,0
1.178,stage1,0,0,0
1.179,stage1,0,0,0
1.18,stage1,0,0,0
1.181,stage1,0,0,0
1.182,stage1,0,0,0
1.183,stage1,0,0,0
1.184,stage1,0,0,0
1.185,stage1,0,0,0
1.186,stage1,0,0,0
1.187,stage1,0,0,0
1.188,stage1,0,0,0
1.189,stage1,0,0,0
1.19,stage1,0,0,0
1.191,stage1,0,0,0
1.192,stage1,0,0,0
1.193,stage1,0,0,0
1.194,stage1,0,0,0
1.195,stage1,0,0,0
1.196,stage1,0,0,0
1.197,stage1,0,0,0
1.198,stage1,0,0,0
1.199,stage1,0,0,0
1.2,stage1,0,0,0
1.201,stage1,0,0,0
1.202,stage1,0,0,0
1.203,stage1,0,0,0
1.204,stage1,0,0,0
1.205,stage1,0,0,0
1.206,stage1,0,0,0
1.207,stage1,0,0,0
1.208,stage1,0,0,0
1.209,stage1,0,0,0
1.21,stage1,0,0,0
1.211,stage1,0,0,0
1.212,stage1,0,0,0
1.213,stage1,0,0,0
1.214,stage1,0,0,0
1.215,stage1,0,0,0
1.216,stage1,0,0,0
1.217,stage1,0,0,0
1.218,stage1,0,0,0
1.219,stage1,0,0,0
1.22,stage1,0,0,0
1.221,stage1,0,0,0
1.222,stage1,0,0,0
1.223,stage1,0,0,0
1.224,stage1,0,0,0
1.225,stage1,0,0,0
1.226,stage1,0,0,0
1.227,stage1,0,0,0
1.228,stage1,0,0,0
1.229,stage1,0,0,0
1.23,stage1,0,0,0
1.231,stage1,0,0,0
1.232,stage1,0,0,0
1.233,stage1,0,0,0
1.234,stage1,0,0,0
1.235,stage1,0,0,0
1.236,stage1,0,0,0
1.237,stage1,0,0,0
1.238,stage1,0,0,0
1.239,stage1,0,0,0
1.24,stage1,0,0,0
1.241,stage1,0,0,0
1.242,stage1,0,0,0
1.243,stage1,0,0,0
1.244,stage1,0,0,0
1.245,stage1,0,0,0
1.246,stage1,0,0,0
1.247,stage1,0,0,0
1.248,stage1,0,0,0
1.249,stage1,0,0,0
1.25,stage1,0,0,0
1.251,stage1,0,0,0
1.252,stage1,0,0,0
1.253,stage1,0,0,0
1.254,stage1,0,0,0
1.255,stage1,0,0,0
1.256,stage1,0,0,0
1.257,stage1,0,0,0
1.258,stage1,0,0,0
1.259,stage1,0,0,0
1.26,stage1,0,0,0
1.261,stage1,0,0,0
1.262,stage1,0,0,0
1.263,stage1,0,0,0
1.264,stage1,0,0,0
1.265,stage1,0,0,0
1.266,stage1,0,0,0
1.267,stage1,0,0,0
1.268,stage1,0,0,0
1.269,stage1,0,0,0
1.27,stage1,0,0,0
1.271,stage1,0,0,0
1.272,stage1,0,0,0
1.273,stage1,0,0,0
1.274,stage1,0,0,0
1.275,stage1,0,0,0
1.276,stage1,0,0,0
1.277,stage1,0,0,0
1.278,stage1,0,0,0
1.279,stage1,0,0,0
1.28,stage1,0,0,0
1.281,stage1,0,0,0
1.282,stage1,0,0,0
1.283,stage1,0,0,0
1.284,stage1,0,0,0
1.285,stage1,0,0,0
1.286,stage1,0,0,0
1.287,stage1,0,0,0
1.288,stage1,0,0,0
1.289,stage1,0,0,0
1.29,stage1,0,0,0
1.291,stage1,0,0,0
1.292,stage1,0,0,0
1.293,stage1,0,0,0
1.294,stage1,0,0,0
1.295,stage1,0,0,0
1.296,stage1,0,0,0
1.297,stage1,0,0,0
1.298,stage1,0,0,0
1.299,stage1,0,0,0
1.3,stage1,0,0,0
1.301,stage1,0,0,0
1.302,stage1,0,0,0
1.303,stage1,0,0,0
1.304,stage1,0,0,0
1.305,stage1,0,0,0
1.306,stage1,0,0,0
1.307,stage1,0,0,0
1.308,stage1,0,0,0
1.309,stage1,0,0,0
1.31,stage1,0,0,0
1.311,stage1,0,0,0
1.312,stage1,0,0,0
1.313,stage1,0,0,0
1.314,stage1,0,0,0
1.315,stage1,0,0,0
1.316,stage1,0,0,0
1.317,stage1,0,0,0
1.318,stage1,0,0,0
1.319,stage1,0,0,0
1.32,stage1,0,0,0
1.321,stage1,0,0,0
1.322,stage1,0,0,0
1.323,stage1,0,0,0
1.324,stage1,0,0,0
1.325,stage1,0,0,0
1.326,stage1,0,0,0
1.327,stage1,0,0,0
1.328,stage1,0,0,0
1.329,stage1,0,0,0
1.33,stage1,0,0,0
1.331,stage1,0,0,0
1.332,stage1,0,0,0
1.333,stage1,0,0,0
1.334,stage1,0,0,0
1.335,stage1,0,0,0
1.336,stage1,0,0,0
1.337,stage1,0,0,0
1.338,stage1,0,0,0
1.339,stage1,0,0,0
1.34,stage1,0,0,0
1.341,stage1,0,0,0
1.342,stage1,0,0,0
1.343,stage1,0,0,0
1.344,stage1,0,0,0
1.345,stage1,0,0,0
1.346,stage1,0,0,0
1.347,stage1,0,0,0
1.348,stage1,0,0,0
1.349,stage1,0,0,0
1.35,stage1,0,0,0
1.351,stage1,0,0,0
1.352,stage1,0,0,0
1.353,stage1,0,0,0
1.354,stage1,0,0,0
1.355,stage1,0,0,0
1.356,stage1,0,0,0
1.357,stage1,0,0,0
1.358,stage1,0,0,0
1.359,stage1,0,0,0
1.36,stage1,0,0,0
1.361,stage1,0,0,0
1.362,stage1,0,0,0
1.363,stage1,0,0,0
1.364,stage1,0,0,0
1.365,stage1,0,0,0
1.366,stage1,0,0,0
1.367,stage1,0,0,0
1.368,stage1,0,0,0
1.369,stage1,0,0,0
1.37,stage1,0,0,0
1.371,stage1,0,0,0
1.372,stage1,0,0,0
1.373,stage1,0,0,0
1.374,stage1,0,0,0
1.375,stage1,0,0,0
1.376,stage1,0,0,0
1.377,stage1,0,0,0
1.378,stage1,0,0,0
1.379,stage1,0,0,0
1.38,stage1,0,0,0
1.381,stage1,0,0,0
1.382,stage1,0,0,0
1.383,stage1,0,0,0
1.384,stage1,0,0,0
1.385,stage1,0,0,0
1.386,stage1,0,0,0
1.387,stage1,0,0,0
1.388,stage1,0,0,0
1.389,stage1,0,0,0
1.39,stage1,0,0,0
1.391,stage1,0,0,0
1.392,stage1,0,0,0
1.393,stage1,0,0,0
1.394,stage1,0,0,0
1.395,stage1,0,0,0
1.396,stage1,0,0,0
1.397,stage1,0,0,0
1.398,stage1,0,0,0
1.399,stage1,0,0,0
1.4,stage1,0,0,0
1.401,stage1,0,0,0
1.402,stage1,0,0,0
1.403,stage1,0,0,0
1.404,stage1,0,0,0
1.405,stage1,0,0,0
1.406,stage1,0,0,0
1.407,stage1,0,0,0
1.408,stage1,0,0,0
1.409,stage1,0,0,0
1.41,stage1,0,0,0
1.411,stage1,0,0,0
1.412,stage1,0,0,0
1.413,stage1,0,0,0
1.414,stage1,0,0,0
1.415,stage1,0,0,0
1.416,stage1,0,0,0
1.417,stage1,0,0,0
1.418,stage1,0,0,0
1.419,stage1,0,0,0
1.42,stage1,0,0,0
1.421,stage1,0,0,0
1.422,stage1,0,0,0
1.423,stage1,0,0,0
1.424,stage1,0,0,0
1.425,stage1,0,0,0
1.426,stage1,0,0,0
1.427,stage1,0,0,0
1.428,stage1,0,0,0
1.429,stage1,0,0,0
1.43,stage1,0,0,0
1.431,stage1,0,0,0
1.432,stage1,0,0,0
1.433,stage1,0,0,0
1.434,stage1,0,0,0
1.435,stage1,0,0,0
1.436,stage1,0,0,0
1.437,stage1,0,0,0
1.438,stage1,0,0,0
1.439,stage1,0,0,0
1.44,stage1,0,0,0
1.441,stage1,0,0,0
1.442,stage1,0,0,0
1.443,stage1,0,0,0
1.444,stage1,0,0,0
1.445,stage1,0,0,0
1.446,stage1,0,0,0
1.447,stage1,0,0,0
1.448,stage1,0,0,0
1.449,stage1,0,0,0
1.45,stage1,0,0,0
1.451,stage1,0,0,0
1.452,stage1,0,0,0
1.453,stage1,0,0,0
1.454,stage1,0,0,0
1.455,stage1,0,0,0
1.456,stage1,0,0,0
1.457,stage1,0,0,0
1.458,stage1,0,0,0
1.459,stage1,0,0,0
1.46,stage1,0,0,0
1.461,stage1,0,0,0
1.462,stage1,0,0,0
1.463,stage1,0,0,0
1.464,stage1,0,0,0
1.465,stage1,0,0,0
1.466,stage1,0,0,0
1.467,stage1,0,0,0
1.468,stage1,0,0,0
1.469,stage1,0,0,0
1.47,stage1,0,0,0
1.471,stage1,0,0,0
1.472,stage1,0,0,0
1.473,stage1,0,0,0
1.474,stage1,0,0,0
1.475,stage1,0,0,0
1.476,stage1,0,0,0
1.477,stage1,0,0,0
1.478,stage1,0,0,0
1.479,stage1,0,0,0
1.48,stage1,0,0,0
1.481,stage1,0,0,0
1.482,stage1,0,0,0
1.483,stage1,0,0,0
1.484,stage1,0,0,0
1.485,stage1,0,0,0
1.486,stage1,0,0,0
1.487,stage1,0,0,0
1.488,stage1,0,0,0
1.489,stage1,0,0,0
1.49,stage1,0,0,0
1.491,stage1,0,0,0
1.492,stage1,0,0,0
1.493,stage1,0,0,0
1.494,stage1,0,0,0
1.495,stage1,0,0,0
1.496,stage1,0,0,0
1.497,stage1,0,0,0
1.498,stage1,0,0,0
1.499,stage1,0,0,0
1.5,stage1,0,0,0
1.501,stage1,0,0,0
1.502,stage1,0,0,0
1.503,stage1,0,0,0
1.504,stage1,0,0,0
1.505,stage1,0,0,0
1.506,stage1,0,0,0
1.507,stage1,0,0,0
1.508,stage1,0,0,0
1.509,stage1,0,0,0
1.51,stage1,0,0,0
1.511,stage1,0,0,0
1.512,stage1,0,0,0
1.513,stage1,0,0,0
1.514,stage1,0,0,0
1.515,stage1,0,0,0
1.516,stage1,0,0,0
1.517,stage1,0,0,0
1.518,stage1,0,0,0
1.519,stage1,0,0,0
1.52,stage1,0,0,0
1.521,stage1,0,0,0
1.522,stage1,0,0,0
1.523,stage1,0,0,0
1.524,stage1,0,0,0
1.525,stage1,0,0,0
1.526,stage1,0,0,0
1.527,stage1,0,0,0
1.528,stage1,0,0,0
1.529,stage1,0,0,0
1.53,stage1,0,0,0
1.531,stage1,0,0,0
1.532,stage1,0,0,0
1.533,stage1,0,0,0
1.534,stage1,0,0,0
1.535,stage1,0,0,0
1.536,stage1,0,0,0
1.537,stage1,0,0,0
1.538,stage1,0,0,0
1.539,stage1,0,0,0
1.54,stage1,0,0,0
1.541,stage1,0,0,0
1.542,stage1,0,0,0
1.543,stage1,0,0,0
1.544,stage1,0,0,0
1.545,stage1,0,0,0
1.546,stage1,0,0,0
1.547,stage1,0,0,0
1.548,stage1,0,0,0
1.549,stage1,0,0,0
1.55,stage1,0,0,0
1.551,stage1,0,0,0
1.552,stage1,0,0,0
1.553,stage1,0,0,0
1.554,stage1,0,0,0
1.555,stage1,0,0,0
1.556,stage1,0,0,0
1.557,stage1,0,0,0
1.558,stage1,0,0,0
1.559,stage1,0,0,0
1.56,stage1,0,0,0
1.561,stage1,0,0,0
1.562,stage1,0,0,0
1.563,stage1,0,0,0
1.564,stage1,0,0,0
1.565,stage1,0,0,0
1.566,stage1,0,0,0
1.567,stage1,0,0,0
1.568,stage1,0,0,0
1.569,stage1,0,0,0
1.57,stage1,0,0,0
1.571,stage1,0,0,0
1.572,stage1,0,0,0
1.573,stage1,0,0,0
1.574,stage1,0,0,0
1.575,stage1,0,0,0
1.576,stage1,0,0,0
1.577,stage1,0,0,0
1.578,stage1,0,0,0
1.579,stage1,0,0,0
1.58,stage1,0,0,0
1.581,stage1,0,0,0
1.582,stage1,0,0,0
1.583,stage1,0,0,0
1.584,stage1,0,0,0
1.585,stage1,0,0,0
1.586,stage1,0,0,0
1.587,stage1,0,0,0
1.588,stage1,0,0,0
1.589,stage1,0,0,0
1.59,stage1,0,0,0
1.591,stage1,0,0,0
1.592,stage1,0,0,0
1.593,stage1,0,0,0
1.594,stage1,0,0,0
1.595,stage1,0,0,0
1.596,stage1,0,0,0
1.597,stage1,0,0,0
1.598,stage1,0,0,0
1.599,stage1,0,0,0
1.6,stage1,0,0,0
1.601,stage1,0,0,0
1.602,stage1,0,0,0
1.603,stage1,0,0,0
1.604,stage1,0,0,0
1.605,stage1,0,0,0
1.606,stage1,0,0,0
1.607,stage1,0,0,0
1.608,stage1,0,0,0
1.609,stage1,0,0,0
1.61,stage1,0,0,0
1.611,stage1,0,0,0
1.612,stage1,0,0,0
1.613,stage1,0,0,0
1.614,stage1,0,0,0
1.615,stage1,0,0,0
1.616,stage1,0,0,0
1.617,stage1,0,0,0
1.618,stage1,0,0,0
1.619,stage1,0,0,0
1.62,stage1,0,0,0
1.621,stage1,0,0,0
1.622,stage1,0,0,0
1.623,stage1,0,0,0
1.624,stage1,0,0,0
1.625,stage1,0,0,0
1.626,stage1,0,0,0
1.627,stage1,0,0,0
1.628,stage1,0,0,0
1.629,stage1,0,0,0
1.63,stage1,0,0,0
1.631,stage1,0,0,0
1.632,stage1,0,0,0
1.633,stage1,0,0,0
1.634,stage1,0,0,0
1.635,stage1,0,0,0
1.636,stage1,0,0,0
1.637,stage1,0,0,0
1.638,stage1,0,0,0
1.639,stage1,0,0,0
1.64,stage1,0,0,0
1.641,stage1,0,0,0
1.642,stage1,0,0,0
1.643,stage1,0,0,0
1.644,stage1,0,0,0
1.645,stage1,0,0,0
1.646,stage1,0,0,0
1.647,stage1,0,0,0
1.648,stage1,0,0,0
1.649,stage1,0,0,0
1.65,stage1,0,0,0
1.651,stage1,0,0,0
1.652,stage1,0,0,0
1.653,stage1,0,0,0
1.654,stage1,0,0,0
1.655,stage1,0,0,0
1.656,stage1,0,0,0
1.657,stage1,0,0,0
1.658,stage1,0,0,0
1.659,stage1,0,0,0
1.66,stage1,0,0,0
1.661,stage1,0,0,0
1.662,stage1,0,0,0
1.663,stage1,0,0,0
1.664,stage1,0,0,0
1.665,stage1,0,0,0
1.666,stage1,0,0,0
1.667,stage1,0,0,0
1.668,stage1,0,0,0
1.669,stage1,0,0,0
1.67,stage1,0,0,0
1.671,stage1,0,0,0
1.672,stage1,0,0,0
1.673,stage1,0,0,0
1.674,stage1,0,0,0
1.675,stage1,0,0,0
1.676,stage1,0,0,0
1.677,stage1,0,0,0
1.678,stage1,0,0,0
1.679,stage1,0,0,0
1.68,stage1,0,0,0
1.681,stage1,0,0,0
1.682,stage1,0,0,0
1.683,stage1,0,0,0
1.684,stage1,0,0,0
1.685,stage1,0,0,0
1.686,stage1,0,0,0
1.687,stage1,0,0,0
1.688,stage1,0,0,0
1.689,stage1,0,0,0
1.69,stage1,0,0,0
1.691,stage1,0,0,0
1.692,stage1,0,0,0
1.693,stage1,0,0,0
1.694,stage1,0,0,0
1.695,stage1,0,0,0
1.696,stage1,0,0,0
1.697,stage1,0,0,0
1.698,stage1,0,0,0
1.699,stage1,0,0,0
1.7,stage1,0,0,0
1.701,stage1,0,0,0
1.702,stage1,0,0,0
1.703,stage1,0,0,0
1.704,stage1,0,0,0
1.705,stage1,0,0,0
1.706,stage1,0,0,0
1.707,stage1,0,0,0
1.708,stage1,0,0,0
1.709,stage1,0,0,0
1.71,stage1,0,0,0
1.711,stage1,0,0,0
1.712,stage1,0,0,0
1.713,stage1,0,0,0
1.714,stage1,0,0,0
1.715,stage1,0,0,0
1.716,stage1,0,0,0
1.717,stage1,0,0,0
1.718,stage1,0,0,0
1.719,stage1,0,0,0
1.72,stage1,0,0,0
1.721,stage1,0,0,0
1.722,stage1,0,0,0
1.723,stage1,0,0,0
1.724,stage1,0,0,0
1.725,stage1,0,0,0
1.726,stage1,0,0,0
1.727,stage1,0,0,0
1.728,stage1,0,0,0
1.729,stage1,0,0,0
1.73,stage1,0,0,0
1.731,stage1,0,0,0
1.732,stage1,0,0,0
1.733,stage1,0,0,0
1.734,stage1,0,0,0
1.735,stage1,0,0,0
1.736,stage1,0,0,0
1.737,stage1,0,0,0
1.738,stage1,0,0,0
1.739,stage1,0,0,0
1.74,stage1,0,0,0
1.741,stage1,0,0,0
1.742,stage1,0,0,0
1.743,stage1,0,0,0
1.744,stage1,0,0,0
1.745,stage1,0,0,0
1.746,stage1,0,0,0
1.747,stage1,0,0,0
1.748,stage1,0,0,0
1.749,stage1,0,0,0
1.75,stage1,0,0,0
1.751,stage1,0,0,0
1.752,stage1,0,0,0
1.753,stage1,0,0,0
1.754,stage1,0,0,0
1.755,stage1,0,0,0
1.756,stage1,0,0,0
1.757,stage1,0,0,0
1.758,stage1,0,0,0
1.759,stage1,0,0,0
1.76,stage1,0,0,0
1.761,stage1,0,0,0
1.762,stage1,0,0,0
1.763,stage1,0,0,0
1.764,stage1,0,0,0
1.765,stage1,0,0,0
1.766,stage1,0,0,0
1.767,stage1,0,0,0
1.768,stage1,0,0,0
1.769,stage1,0,0,0
1.77,stage1,0,0,0
1.771,stage1,0,0,0
1.772,stage1,0,0,0
1.773,stage1,0,0,0
1.774,stage1,0,0,0
1.775,stage1,0,0,0
1.776,stage1,0,0,0
1.777,stage1,0,0,0
1.778,stage1,0,0,0
1.779,stage1,0,0,0
1.78,stage1,0,0,0
1.781,stage1,0,0,0
1.782,stage1,0,0,0
1.783,stage1,0,0,0
1.784,stage1,0,0,0
1.785,stage1,0,0,0
1.786,stage1,0,0,0
1.787,stage1,0,0,0
1.788,stage1,0,0,0
1.789,stage1,0,0,0
1.79,stage1,0,0,0
1.791,stage1,0,0,0
1.792,stage1,0,0,0
1.793,stage1,0,0,0
1.794,stage1,0,0,0
1.795,stage1,0,0,0
1.796,stage1,0,0,0
1.797,stage1,0,0,0
1.798,stage1,0,0,0
1.799,stage1,0,0,0
1.8,stage1,0,0,0
1.801,stage1,0,0,0
1.802,stage1,0,0,0
1.803,stage1,0,0,0
1.804,stage1,0,0,0
1.805,stage1,0,0,0
1.806,stage1,0,0,0
1.807,stage1,0,0,0
1.808,stage1,0,0,0
1.809,stage1,0,0,0
1.81,stage1,0,0,0
1.811,stage1,0,0,0
1.812,stage1,0,0,0
1.813,stage1,0,0,0
1.814,stage1,0,0,0
1.815,stage1,0,0,0
1.816,stage1,0,0,0
1.817,stage1,0,0,0
1.818,stage1,0,0,0
1.819,stage1,0,0,0
1.82,stage1,0,0,0
1.821,stage1,0,0,0
1.822,stage1,0,0,0
1.823,stage1,0,0,0
1.824,stage1,0,0,0
1.825,stage1,0,0,0
1.826,stage1,0,0,0
1.827,stage1,0,0,0
1.828,stage1,0,0,0
1.829,stage1,0,0,0
1.83,stage1,0,0,0
1.831,stage1,0,0,0
1.832,stage1,0,0,0
1.833,stage1,0,0,0
1.834,stage1,0,0,0
1.835,stage1,0,0,0
1.836,stage1,0,0,0
1.837,stage1,0,0,0
1.838,stage1,0,0,0
1.839,stage1,0,0,0
1.84,stage1,0,0,0
1.841,stage1,0,0,0
1.842,stage1,0,0,0
1.843,stage1,0,0,0
1.844,stage1,0,0,0
1.845,stage1,0,0,0
1.846,stage1,0,0,0
1.847,stage1,0,0,0
1.848,stage1,0,0,0
1.849,stage1,0,0,0
1.85,stage1,0,0,0
1.851,stage1,0,0,0
1.852,stage1,0,0,0
1.853,stage1,0,0,0
1.854,stage1,0,0,0
1.855,stage1,0,0,0
1.856,stage1,0,0,0
1.857,stage1,0,0,0
1.858,stage1,0,0,0
1.859,stage1,0,0,0
1.86,stage1,0,0,0
1.861,stage1,0,0,0
1.862,stage1,0,0,0
1.863,stage1,0,0,0
1.864,stage1,0,0,0
1.865,stage1,0,0,0
1.866,stage1,0,0,0
1.867,stage1,0,0,0
1.868,stage1,0,0,0
1.869,stage1,0,0,0
1.87,stage1,0,0,0
1.871,stage1,0,0,0
1.872,stage1,0,0,0
1.873,stage1,0,0,0
1.874,stage1,0,0,0
1.875,stage1,0,0,0
1.876,stage1,0,0,0
1.877,stage1,0,0,0
1.878,stage1,0,0,0
1.879,stage1,0,0,0
1.88,stage1,0,0,0
1.881,stage1,0,0,0
1.882,stage1,0,0,0
1.883,stage1,0,0,0
1.884,stage1,0,0,0
1.885,stage1,0,0,0
1.886,stage1,0,0,0
1.887,stage1,0,0,0
1.888,stage1,0,0,0
1.889,stage1,0,0,0
1.89,stage1,0,0,0
1.891,stage1,0,0,0
1.892,stage1,0,0,0
1.893,stage1,0,0,0
1.894,stage1,0,0,0
1.895,stage1,0,0,0
1.896,stage1,0,0,0
1.897,stage1,0,0,0
1.898,stage1,0,0,0
1.899,stage1,0,0,0
1.9,stage1,0,0,0
1.901,stage1,0,0,0
1.902,stage1,0,0,0
1.903,stage1,0,0,0
1.904,stage1,0,0,0
1.905,stage1,0,0,0
1.906,stage1,0,0,0
1.907,stage1,0,0,0
1.908,stage1,0,0,0
1.909,stage1,0,0,0
1.91,stage1,0,0,0
1.911,stage1,0,0,0
1.912,stage1,0,0,0
1.913,stage1,0,0,0
1.914,stage1,0,0,0
1.915,stage1,0,0,0
1.916,stage1,0,0,0
1.917,stage1,0,0,0
1.918,stage1,0,0,0
1.919,stage1,0,0,0
1.92,stage1,0,0,0
1.921,stage1,0,0,0
1.922,stage1,0,0,0
1.923,stage1,0,0,0
1.924,stage1,0,0,0
1.925,stage1,0,0,0
1.926,stage1,0,0,0
1.927,stage1,0,0,0
1.928,stage1,0,0,0
1.929,stage1,0,0,0
1.93,stage1,0,0,0
1.931,stage1,0,0,0
1.932,stage1,0,0,0
1.933,stage1,0,0,0
1.934,stage1,0,0,0
1.935,stage1,0,0,0
1.936,stage1,0,0,0
1.937,stage1,0,0,0
1.938,stage1,0,0,0
1.939,stage1,0,0,0
1.94,stage1,0,0,0
1.941,stage1,0,0,0
1.942,stage1,0,0,0
1.943,stage1,0,0,0
1.944,stage1,0,0,0
1.945,stage1,0,0,0
1.946,stage1,0,0,0
1.947,stage1,0,0,0
1.948,stage1,0,0,0
1.949,stage1,0,0,0
1.95,stage1,0,0,0
1.951,stage1,0,0,0
1.952,stage1,0,0,0
1.953,stage1,0,0,0
1.954,stage1,0,0,0
1.955,stage1,0,0,0
1.956,stage1,0,0,0
1.957,stage1,0,0,0
1.958,stage1,0,0,0
1.959,stage1,0,0,0
1.96,stage1,0,0,0
1.961,stage1,0,0,0
1.962,stage1,0,0,0
1.963,stage1,0,0,0
1.964,stage1,0,0,0
1.965,stage1,0,0,0
1.966,stage1,0,0,0
1.967,stage1,0,0,0
1.968,stage1,0,0,0
1.969,stage1,0,0,0
1.97,stage1,0,0,0
1.971,stage1,0,0,0
1.972,stage1,0,0,0
1.973,stage1,0,0,0
1.974,stage1,0,0,0
1.975,stage1,0,0,0
1.976,stage1,0,0,0
1.977,stage1,0,0,0
1.978,stage1,0,0,0
1.979,stage1,0,0,0
1.98,stage1,0,0,0
1.981,stage1,0,0,0
1.982,stage1,0,0,0
1.983,stage1,0,0,0
1.984,stage1,0,0,0
1.985,stage1,0,0,0
1.986,stage1,0,0,0
1.987,stage1,0,0,0
1.988,stage1,0,0,0
1.989,stage1,0,0,0
1.99,stage1,0,0,0
