time,cruise_speed,sea_state,K_T,RPM,Thrust,cavitation_margin,resistance_margin,shaft_torsional_stress,thermal_margin,SFOC
180.0600,14.0000,4.0,0.249202,113.391678,900.000000,0.270089,0.762104,0.794297,0.086185,190.114065
180.1601,14.0000,4.0,0.249226,113.432121,900.000000,0.269983,0.762245,0.794473,0.086097,190.110539
180.2601,14.0000,4.0,0.249213,113.410907,900.000000,0.270038,0.762171,0.794381,0.086143,190.112388
180.3601,14.0000,4.0,0.249220,113.421575,900.000000,0.270010,0.762208,0.794427,0.086120,190.111458
180.4602,14.0000,4.0,0.249245,113.462405,900.000000,0.269904,0.762351,0.794605,0.086031,190.107898
180.5602,14.0000,4.0,0.249193,113.377274,900.000000,0.270126,0.762054,0.794234,0.086216,190.115320
180.6602,14.0000,4.0,0.249275,113.512510,900.000000,0.269773,0.762525,0.794823,0.085922,190.103530
180.7603,14.0000,4.0,0.249270,113.503777,900.000000,0.269795,0.762495,0.794785,0.085941,190.104291
180.8603,14.0000,4.0,0.249280,113.520747,900.000000,0.269751,0.762554,0.794859,0.085904,190.102812
180.9603,14.0000,4.0,0.249317,113.581570,900.000000,0.269592,0.762766,0.795125,0.085771,190.097509
181.0604,14.0000,4.0,0.249237,113.450478,900.000000,0.269935,0.762309,0.794553,0.086057,190.108938
181.1604,14.0000,4.0,0.249246,113.463830,900.000000,0.269900,0.762356,0.794611,0.086028,190.107774
181.2604,14.0000,4.0,0.249323,113.590435,900.000000,0.269569,0.762797,0.795163,0.085752,190.096736
181.3605,14.0000,4.0,0.249323,113.590435,900.000000,0.269569,0.762797,0.795163,0.085752,190.096736
181.4605,14.0000,4.0,0.249337,113.613169,900.000000,0.269509,0.762876,0.795262,0.085702,190.094754
181.5605,14.0000,4.0,0.249326,113.595250,900.000000,0.269556,0.762814,0.795184,0.085741,190.096316
181.6606,14.0000,4.0,0.249368,113.665099,900.000000,0.269373,0.763058,0.795489,0.085589,190.090227
181.7606,14.0000,4.0,0.249385,113.691870,900.000000,0.269303,0.763151,0.795605,0.085531,190.087893
181.8606,14.0000,4.0,0.249379,113.682626,900.000000,0.269328,0.763119,0.795565,0.085551,190.088699
181.9607,14.0000,4.0,0.249364,113.658409,900.000000,0.269391,0.763034,0.795459,0.085604,190.090810
182.0607,14.0000,4.0,0.249316,113.578927,900.000000,0.269599,0.762757,0.795113,0.085777,190.097740
182.1607,14.0000,4.0,0.249411,113.735474,900.000000,0.269189,0.763303,0.795795,0.085436,190.084091
182.2608,14.0000,4.0,0.249433,113.770640,900.000000,0.269097,0.763426,0.795949,0.085359,190.081025
182.3608,14.0000,4.0,0.249423,113.754166,900.000000,0.269141,0.763368,0.795877,0.085395,190.082462
182.4608,14.0000,4.0,0.249384,113.690186,900.000000,0.269308,0.763145,0.795598,0.085534,190.088040
182.5609,14.0000,4.0,0.249438,113.779935,900.000000,0.269073,0.763458,0.795989,0.085339,190.080215
182.6609,14.0000,4.0,0.249451,113.801197,900.000000,0.269018,0.763532,0.796082,0.085292,190.078361
182.7609,14.0000,4.0,0.249480,113.847889,900.000000,0.268895,0.763695,0.796285,0.085191,190.074290
182.8610,14.0000,4.0,0.249413,113.737772,900.000000,0.269183,0.763311,0.795805,0.085431,190.083891
182.9610,14.0000,4.0,0.249440,113.781739,900.000000,0.269068,0.763464,0.795997,0.085335,190.080058
183.0610,14.0000,4.0,0.249476,113.841765,900.000000,0.268911,0.763674,0.796259,0.085204,190.074824
183.1611,14.0000,4.0,0.249462,113.818471,900.000000,0.268972,0.763592,0.796157,0.085255,190.076855
183.2611,14.0000,4.0,0.249433,113.770793,900.000000,0.269097,0.763426,0.795949,0.085359,190.081012
183.3611,14.0000,4.0,0.249486,113.858310,900.000000,0.268868,0.763731,0.796331,0.085168,190.073382
183.4612,14.0000,4.0,0.249498,113.877297,900.000000,0.268818,0.763798,0.796414,0.085126,190.071727
183.5612,14.0000,4.0,0.249489,113.863411,900.000000,0.268855,0.763749,0.796353,0.085157,190.072937
183.6612,14.0000,4.0,0.249500,113.880508,900.000000,0.268810,0.763809,0.796428,0.085119,190.071447
183.7613,14.0000,4.0,0.249492,113.866977,900.000000,0.268845,0.763762,0.796369,0.085149,190.072626
183.8613,14.0000,4.0,0.249551,113.964081,900.000000,0.268591,0.764100,0.796792,0.084937,190.064160
183.9613,14.0000,4.0,0.249484,113.855259,900.000000,0.268876,0.763721,0.796318,0.085175,190.073648
184.0614,14.0000,4.0,0.249500,113.880927,900.000000,0.268809,0.763810,0.796429,0.085119,190.071410
184.1614,14.0000,4.0,0.249524,113.920717,900.000000,0.268705,0.763949,0.796603,0.085032,190.067941
184.2614,14.0000,4.0,0.249557,113.973867,900.000000,0.268566,0.764134,0.796835,0.084916,190.063307
184.3615,14.0000,4.0,0.249490,113.864680,900.000000,0.268851,0.763754,0.796359,0.085154,190.072827
184.4615,14.0000,4.0,0.249502,113.883542,900.000000,0.268802,0.763819,0.796441,0.085113,190.071182
184.5615,14.0000,4.0,0.249485,113.856560,900.000000,0.268873,0.763725,0.796323,0.085172,190.073534
184.6616,14.0000,4.0,0.249554,113.969354,900.000000,0.268578,0.764119,0.796815,0.084926,190.063701
184.7616,14.0000,4.0,0.249525,113.920961,900.000000,0.268704,0.763950,0.796604,0.085031,190.067920
184.8616,14.0000,4.0,0.249552,113.966691,900.000000,0.268585,0.764109,0.796803,0.084932,190.063933
184.9617,14.0000,4.0,0.249590,114.027916,900.000000,0.268425,0.764323,0.797070,0.084798,190.058595
185.0617,14.0000,4.0,0.249555,113.971587,900.000000,0.268572,0.764126,0.796825,0.084921,190.063506
185.1617,14.0000,4.0,0.249587,114.023936,900.000000,0.268435,0.764309,0.797053,0.084807,190.058942
185.2618,14.0000,4.0,0.249576,114.006003,900.000000,0.268482,0.764246,0.796975,0.084846,190.060505
185.3618,14.0000,4.0,0.249611,114.063066,900.000000,0.268333,0.764445,0.797223,0.084722,190.055530
185.4618,14.0000,4.0,0.249610,114.061601,900.000000,0.268336,0.764440,0.797217,0.084725,190.055658
185.5619,14.0000,4.0,0.249580,114.011528,900.000000,0.268467,0.764266,0.796999,0.084834,190.060024
185.6619,14.0000,4.0,0.249601,114.045868,900.000000,0.268378,0.764385,0.797149,0.084759,190.057030
185.7619,14.0000,4.0,0.249643,114.114562,900.000000,0.268198,0.764625,0.797448,0.084609,190.051041
185.8620,14.0000,4.0,0.249628,114.090017,900.000000,0.268262,0.764539,0.797341,0.084663,190.053181
185.9620,14.0000,4.0,0.249578,114.008373,900.000000,0.268476,0.764255,0.796985,0.084841,190.060299
186.0620,14.0000,4.0,0.249645,114.118777,900.000000,0.268187,0.764640,0.797466,0.084600,190.050673
186.1621,14.0000,4.0,0.249597,114.039443,900.000000,0.268394,0.764363,0.797121,0.084773,190.057590
186.2621,14.0000,4.0,0.249678,114.171881,900.000000,0.268048,0.764825,0.797698,0.084484,190.046044
186.3621,14.0000,4.0,0.249670,114.159947,900.000000,0.268079,0.764783,0.797646,0.084510,190.047084
186.4622,14.0000,4.0,0.249653,114.130629,900.000000,0.268156,0.764681,0.797518,0.084574,190.049640
186.5622,14.0000,4.0,0.249653,114.131297,900.000000,0.268154,0.764683,0.797521,0.084573,190.049582
186.6622,14.0000,4.0,0.249646,114.120194,900.000000,0.268183,0.764645,0.797473,0.084597,190.050550
186.7623,14.0000,4.0,0.249678,114.171691,900.000000,0.268048,0.764824,0.797697,0.084485,190.046060
186.8623,14.0000,4.0,0.249650,114.126256,900.000000,0.268167,0.764666,0.797499,0.084584,190.050021
186.9623,14.0000,4.0,0.249673,114.163516,900.000000,0.268070,0.764796,0.797661,0.084503,190.046773
187.0624,14.0000,4.0,0.249696,114.202190,900.000000,0.267969,0.764931,0.797830,0.084418,190.043401
187.1624,14.0000,4.0,0.249657,114.137272,900.000000,0.268138,0.764704,0.797547,0.084560,190.049061
187.2624,14.0000,4.0,0.249659,114.141238,900.000000,0.268128,0.764718,0.797564,0.084551,190.048715
187.3625,14.0000,4.0,0.249645,114.118931,900.000000,0.268186,0.764640,0.797467,0.084600,190.050660
187.4625,14.0000,4.0,0.249653,114.131945,900.000000,0.268152,0.764686,0.797524,0.084571,190.049525
187.5625,14.0000,4.0,0.249634,114.100186,900.000000,0.268235,0.764575,0.797385,0.084641,190.052294
187.6626,14.0000,4.0,0.249716,114.234455,900.000000,0.267884,0.765043,0.797971,0.084348,190.040588
187.7626,14.0000,4.0,0.249753,114.294686,900.000000,0.267727,0.765253,0.798233,0.084217,190.035337
187.8626,14.0000,4.0,0.249745,114.281706,900.000000,0.267761,0.765208,0.798177,0.084245,190.036469
187.9627,14.0000,4.0,0.249655,114.135257,900.000000,0.268144,0.764697,0.797538,0.084564,190.049237
188.0627,14.0000,4.0,0.249731,114.258849,900.000000,0.267821,0.765128,0.798077,0.084295,190.038461
188.1627,14.0000,4.0,0.249756,114.299681,900.000000,0.267714,0.765271,0.798255,0.084206,190.034901
188.2628,14.0000,4.0,0.249702,114.211630,900.000000,0.267944,0.764964,0.797871,0.084398,190.042578
188.3628,14.0000,4.0,0.249723,114.245364,900.000000,0.267856,0.765081,0.798018,0.084324,190.039637
188.4628,14.0000,4.0,0.249662,114.145645,900.000000,0.268117,0.764733,0.797583,0.084542,190.048331
188.5629,14.0000,4.0,0.249735,114.265053,900.000000,0.267804,0.765150,0.798104,0.084281,190.037920
188.6629,14.0000,4.0,0.249697,114.204144,900.000000,0.267964,0.764937,0.797838,0.084414,190.043231
188.7629,14.0000,4.0,0.249739,114.272839,900.000000,0.267784,0.765177,0.798138,0.084264,190.037242
188.8630,14.0000,4.0,0.249689,114.190263,900.000000,0.268000,0.764889,0.797778,0.084444,190.044441
188.9630,14.0000,4.0,0.249756,114.300864,900.000000,0.267711,0.765275,0.798260,0.084203,190.034798
189.0630,14.0000,4.0,0.249774,114.330277,900.000000,0.267634,0.765377,0.798388,0.084139,190.032234
189.1631,14.0000,4.0,0.249722,114.245156,900.000000,0.267856,0.765080,0.798017,0.084325,190.039655
189.2631,14.0000,4.0,0.249715,114.232666,900.000000,0.267889,0.765037,0.797963,0.084352,190.040744
189.3631,14.0000,4.0,0.249687,114.186844,900.000000,0.268009,0.764877,0.797763,0.084452,190.044739
189.4632,14.0000,4.0,0.249748,114.286393,900.000000,0.267748,0.765224,0.798197,0.084235,190.036060
189.5632,14.0000,4.0,0.249741,114.275639,900.000000,0.267777,0.765187,0.798150,0.084258,190.036997
189.6632,14.0000,4.0,0.249714,114.232111,900.000000,0.267890,0.765035,0.797960,0.084353,190.040792
189.7633,14.0000,4.0,0.249779,114.337194,900.000000,0.267616,0.765401,0.798418,0.084124,190.031631
189.8633,14.0000,4.0,0.249754,114.296864,900.000000,0.267721,0.765261,0.798243,0.084212,190.035147
189.9633,14.0000,4.0,0.249738,114.270335,900.000000,0.267790,0.765168,0.798127,0.084270,190.037460
190.0634,14.0000,4.0,0.249757,114.301093,900.000000,0.267710,0.765276,0.798261,0.084203,190.034778
190.1634,14.0000,4.0,0.249809,114.387029,900.000000,0.267485,0.765575,0.798636,0.084015,190.027286
190.2634,14.0000,4.0,0.249798,114.368193,900.000000,0.267535,0.765510,0.798554,0.084057,190.028928
190.3635,14.0000,4.0,0.249778,114.336071,900.000000,0.267619,0.765398,0.798414,0.084127,190.031729
190.4635,14.0000,4.0,0.249803,114.377997,900.000000,0.267509,0.765544,0.798596,0.084035,190.028073
190.5635,14.0000,4.0,0.249752,114.293410,900.000000,0.267730,0.765249,0.798228,0.084220,190.035448
190.6636,14.0000,4.0,0.249791,114.357432,900.000000,0.267563,0.765472,0.798507,0.084080,190.029866
190.7636,14.0000,4.0,0.249797,114.367483,900.000000,0.267536,0.765507,0.798550,0.084058,190.028990
190.8636,14.0000,4.0,0.249781,114.340875,900.000000,0.267606,0.765414,0.798435,0.084116,190.031310
190.9637,14.0000,4.0,0.249811,114.390337,900.000000,0.267477,0.765587,0.798650,0.084008,190.026998
191.0637,14.0000,4.0,0.249776,114.333687,900.000000,0.267625,0.765389,0.798403,0.084132,190.031937
191.1637,14.0000,4.0,0.249818,114.402292,900.000000,0.267445,0.765628,0.798702,0.083982,190.025955
191.2638,14.0000,4.0,0.249822,114.408435,900.000000,0.267429,0.765650,0.798729,0.083969,190.025420
191.3638,14.0000,4.0,0.249719,114.238975,900.000000,0.267872,0.765059,0.797990,0.084338,190.040194
191.4638,14.0000,4.0,0.249846,114.448289,900.000000,0.267325,0.765789,0.798903,0.083882,190.021945
191.5639,14.0000,4.0,0.249719,114.240284,900.000000,0.267869,0.765063,0.797996,0.084335,190.040080
191.6639,14.0000,4.0,0.249796,114.365706,900.000000,0.267541,0.765501,0.798543,0.084062,190.029145
191.7639,14.0000,4.0,0.249848,114.451571,900.000000,0.267316,0.765800,0.798917,0.083875,190.021659
191.8640,14.0000,4.0,0.249810,114.388187,900.000000,0.267482,0.765579,0.798641,0.084013,190.027185
191.9640,14.0000,4.0,0.249777,114.334442,900.000000,0.267623,0.765392,0.798406,0.084130,190.031871
192.0640,14.0000,4.0,0.249790,114.356719,900.000000,0.267565,0.765470,0.798504,0.084082,190.029929
192.1641,14.0000,4.0,0.249857,114.466360,900.000000,0.267278,0.765852,0.798982,0.083843,190.020370
192.2641,14.0000,4.0,0.249770,114.322503,900.000000,0.267654,0.765350,0.798354,0.084156,190.032912
192.3641,14.0000,4.0,0.249865,114.478546,900.000000,0.267246,0.765894,0.799035,0.083816,190.019307
192.4642,14.0000,4.0,0.249831,114.422817,900.000000,0.267392,0.765700,0.798792,0.083937,190.024166
192.5642,14.0000,4.0,0.249798,114.369384,900.000000,0.267531,0.765514,0.798559,0.084054,190.028824
192.6642,14.0000,4.0,0.249819,114.403236,900.000000,0.267443,0.765632,0.798706,0.083980,190.025873
192.7643,14.0000,4.0,0.249808,114.384877,900.000000,0.267491,0.765568,0.798626,0.084020,190.027474
192.8643,14.0000,4.0,0.249867,114.482354,900.000000,0.267236,0.765908,0.799051,0.083808,190.018975
192.9643,14.0000,4.0,0.249865,114.478927,900.000000,0.267245,0.765896,0.799036,0.083815,190.019274
193.0644,14.0000,4.0,0.249792,114.359570,900.000000,0.267557,0.765479,0.798516,0.084075,190.029680
193.1644,14.0000,4.0,0.249834,114.428530,900.000000,0.267377,0.765720,0.798817,0.083925,190.023668
193.2644,14.0000,4.0,0.249822,114.408693,900.000000,0.267429,0.765651,0.798730,0.083968,190.025397
193.3645,14.0000,4.0,0.249890,114.519630,900.000000,0.267138,0.766038,0.799214,0.083726,190.015725
193.4645,14.0000,4.0,0.249811,114.390514,900.000000,0.267476,0.765587,0.798651,0.084008,190.026982
193.5645,14.0000,4.0,0.249903,114.541256,900.000000,0.267082,0.766113,0.799308,0.083679,190.013840
193.6646,14.0000,4.0,0.249855,114.462368,900.000000,0.267288,0.765838,0.798964,0.083851,190.020718
193.7646,14.0000,4.0,0.249822,114.408887,900.000000,0.267428,0.765651,0.798731,0.083968,190.025380
193.8646,14.0000,4.0,0.249839,114.436033,900.000000,0.267357,0.765746,0.798849,0.083909,190.023014
193.9647,14.0000,4.0,0.249837,114.432693,900.000000,0.267366,0.765734,0.798835,0.083916,190.023305
194.0647,14.0000,4.0,0.249824,114.411885,900.000000,0.267420,0.765662,0.798744,0.083961,190.025119
194.1647,14.0000,4.0,0.249868,114.483163,900.000000,0.267234,0.765910,0.799055,0.083806,190.018905
194.2648,14.0000,4.0,0.249829,114.419796,900.000000,0.267400,0.765689,0.798779,0.083944,190.024429
194.3648,14.0000,4.0,0.249802,114.374910,900.000000,0.267517,0.765533,0.798583,0.084042,190.028343
194.4648,14.0000,4.0,0.249858,114.467646,900.000000,0.267274,0.765856,0.798987,0.083840,190.020258
194.5649,14.0000,4.0,0.249816,114.399155,900.000000,0.267454,0.765618,0.798689,0.083989,190.026229
194.6649,14.0000,4.0,0.249850,114.454324,900.000000,0.267309,0.765810,0.798929,0.083869,190.021419
194.7649,14.0000,4.0,0.249847,114.449079,900.000000,0.267323,0.765792,0.798906,0.083880,190.021876
194.8650,14.0000,4.0,0.249850,114.453542,900.000000,0.267311,0.765807,0.798926,0.083871,190.021487
194.9650,14.0000,4.0,0.249939,114.599688,900.000000,0.266929,0.766317,0.799563,0.083552,190.008746
195.0650,14.0000,4.0,0.249881,114.504966,900.000000,0.267177,0.765987,0.799150,0.083758,190.017004
195.1651,14.0000,4.0,0.249888,114.516888,900.000000,0.267146,0.766028,0.799202,0.083732,190.015964
195.2651,14.0000,4.0,0.249828,114.418243,900.000000,0.267404,0.765684,0.798772,0.083947,190.024565
195.3651,14.0000,4.0,0.249864,114.476777,900.000000,0.267251,0.765888,0.799027,0.083820,190.019461
195.4652,14.0000,4.0,0.249892,114.522623,900.000000,0.267131,0.766048,0.799227,0.083720,190.015464
195.5652,14.0000,4.0,0.249855,114.462984,900.000000,0.267287,0.765840,0.798967,0.083850,190.020664
195.6652,14.0000,4.0,0.249916,114.561936,900.000000,0.267028,0.766185,0.799398,0.083634,190.012037
195.7653,14.0000,4.0,0.249853,114.458693,900.000000,0.267298,0.765825,0.798948,0.083859,190.021038
195.8653,14.0000,4.0,0.249882,114.506774,900.000000,0.267172,0.765993,0.799158,0.083754,190.016846
195.9653,14.0000,4.0,0.249874,114.494027,900.000000,0.267205,0.765948,0.799102,0.083782,190.017958
196.0654,14.0000,4.0,0.249899,114.533755,900.000000,0.267101,0.766087,0.799275,0.083696,190.014494
196.1654,14.0000,4.0,0.249875,114.495696,900.000000,0.267201,0.765954,0.799109,0.083779,190.017812
196.2654,14.0000,4.0,0.249888,114.516330,900.000000,0.267147,0.766026,0.799199,0.083734,190.016013
196.3655,14.0000,4.0,0.249890,114.520195,900.000000,0.267137,0.766040,0.799216,0.083725,190.015676
196.4655,14.0000,4.0,0.249876,114.497383,900.000000,0.267197,0.765960,0.799117,0.083775,190.017665
196.5655,14.0000,4.0,0.249915,114.560432,900.000000,0.267032,0.766180,0.799392,0.083638,190.012168
196.6656,14.0000,4.0,0.249909,114.550145,900.000000,0.267059,0.766144,0.799347,0.083660,190.013065
196.7656,14.0000,4.0,0.249900,114.535818,900.000000,0.267096,0.766094,0.799284,0.083691,190.014314
196.8656,14.0000,4.0,0.249891,114.520723,900.000000,0.267136,0.766041,0.799218,0.083724,190.015630
196.9657,14.0000,4.0,0.249929,114.584046,900.000000,0.266970,0.766262,0.799495,0.083586,190.010109
197.0657,14.0000,4.0,0.249899,114.534375,900.000000,0.267100,0.766089,0.799278,0.083694,190.014440
197.1657,14.0000,4.0,0.249898,114.532755,900.000000,0.267104,0.766083,0.799271,0.083698,190.014581
197.2658,14.0000,4.0,0.249912,114.555224,900.000000,0.267045,0.766162,0.799369,0.083649,190.012622
197.3658,14.0000,4.0,0.249961,114.636695,900.000000,0.266832,0.766446,0.799724,0.083471,190.005519
197.4658,14.0000,4.0,0.249870,114.486700,900.000000,0.267225,0.765923,0.799070,0.083798,190.018596
197.5659,14.0000,4.0,0.249935,114.594040,900.000000,0.266944,0.766297,0.799538,0.083564,190.009238
197.6659,14.0000,4.0,0.249855,114.462694,900.000000,0.267287,0.765839,0.798966,0.083851,190.020689
197.7659,14.0000,4.0,0.249921,114.570000,900.000000,0.267007,0.766213,0.799433,0.083617,190.011334
197.8660,14.0000,4.0,0.249963,114.639652,900.000000,0.266825,0.766456,0.799737,0.083465,190.005261
197.9660,14.0000,4.0,0.249931,114.587071,900.000000,0.266962,0.766273,0.799508,0.083579,190.009846
198.0660,14.0000,4.0,0.249922,114.572886,900.000000,0.266999,0.766223,0.799446,0.083610,190.011082
198.1661,14.0000,4.0,0.249901,114.538029,900.000000,0.267090,0.766102,0.799294,0.083686,190.014121
198.2661,14.0000,4.0,0.249920,114.569278,900.000000,0.267009,0.766211,0.799430,0.083618,190.011397
198.3661,14.0000,4.0,0.249913,114.556777,900.000000,0.267041,0.766167,0.799376,0.083646,190.012487
198.4662,14.0000,4.0,0.249897,114.531714,900.000000,0.267107,0.766080,0.799266,0.083700,190.014672
198.5662,14.0000,4.0,0.249913,114.558132,900.000000,0.267038,0.766172,0.799382,0.083643,190.012369
198.6662,14.0000,4.0,0.249929,114.584138,900.000000,0.266970,0.766263,0.799495,0.083586,190.010101
198.7663,14.0000,4.0,0.249901,114.537431,900.000000,0.267092,0.766100,0.799291,0.083688,190.014173
198.8663,14.0000,4.0,0.249901,114.537031,900.000000,0.267093,0.766098,0.799290,0.083689,190.014208
198.9663,14.0000,4.0,0.249885,114.510866,900.000000,0.267161,0.766007,0.799176,0.083746,190.016489
199.0664,14.0000,4.0,0.249939,114.599929,900.000000,0.266928,0.766318,0.799564,0.083551,190.008725
199.1664,14.0000,4.0,0.249945,114.609155,900.000000,0.266904,0.766350,0.799604,0.083531,190.007920
199.2664,14.0000,4.0,0.249936,114.594949,900.000000,0.266941,0.766300,0.799542,0.083562,190.009159
199.3665,14.0000,4.0,0.249959,114.633082,900.000000,0.266842,0.766433,0.799708,0.083479,190.005834
199.4665,14.0000,4.0,0.249933,114.590657,900.000000,0.266953,0.766285,0.799523,0.083572,190.009533
199.5665,14.0000,4.0,0.249943,114.607287,900.000000,0.266909,0.766343,0.799596,0.083535,190.008083
199.6666,14.0000,4.0,0.249942,114.604283,900.000000,0.266917,0.766333,0.799583,0.083542,190.008345
199.7666,14.0000,4.0,0.249930,114.585900,900.000000,0.266965,0.766269,0.799503,0.083582,190.009948
