time,stage_id,y
9.248,stage1,-1
9.249,stage1,-1
9.25,stage1,-1
9.251,stage1,-1
9.252,stage1,-1
9.253,stage1,-1
9.254,stage1,-1
9.255,stage1,-1
9.256,stage1,-1
9.257,stage1,-1
9.258,stage1,-1
9.259,stage1,-1
9.26,stage1,-1
9.261,stage1,-1
9.262,stage1,-1
9.263,stage1,-1
9.264,stage1,-1
9.265,stage1,-1
9.266,stage1,-1
9.267,stage1,-1
9.268,stage1,-1
9.269,stage1,-1
9.27,stage1,-1
9.271,stage1,-1
9.272,stage1,-1
9.273,stage1,-1
9.274,stage1,-1
9.275,stage1,-1
9.276,stage1,-1
9.277,stage1,-1
9.278,stage1,-1
9.279,stage1,-1
9.28,stage1,-1
9.281,stage1,-1
9.282,stage1,-1
9.283,stage1,-1
9.284,stage1,-1
9.285,stage1,-1
9.286,stage1,-1
9.287,stage1,-1
9.288,stage1,-1
9.289,stage1,-1
9.29,stage1,-1
9.291,stage1,-1
9.292,stage1,-1
9.293,stage1,-1
9.294,stage1,-1
9.295,stage1,-1
9.296,stage1,-1
9.297,stage1,-1
9.298,stage1,-1
9.299,stage1,-1
9.3,stage1,-1
9.301,stage1,-1
9.302,stage1,-1
9.303,stage1,-1
9.304,stage1,-1
9.305,stage1,-1
9.306,stage1,-1
9.307,stage1,-1
9.308,stage1,-1
9.309,stage1,-1
9.31,stage1,-1
9.311,stage1,-1
9.312,stage1,-1
9.313,stage1,-1
9.314,stage1,-1
9.315,stage1,-1
9.316,stage1,-1
9.317,stage1,-1
9.318,stage1,-1
9.319,stage1,-1
9.32,stage1,-1
9.321,stage1,-1
9.322,stage1,-1
9.323,stage1,-1
9.324,stage1,-1
9.325,stage1,-1
9.326,stage1,-1
9.327,stage1,-1
9.328,stage1,-1
9.329,stage1,-1
9.33,stage1,-1
9.331,stage1,-1
9.332,stage1,-1
9.333,stage1,-1
9.334,stage1,-1
9.335,stage1,-1
9.336,stage1,-1
9.337,stage1,-1
9.338,stage1,-1
9.339,stage1,-1
9.34,stage1,-1
9.341,stage1,-1
9.342,stage1,-1
9.343,stage1,-1
9.344,stage1,-1
9.345,stage1,-1
9.346,stage1,-1
9.347,stage1,-1
9.348,stage1,-1
9.349,stage1,-1
9.35,stage1,-1
9.351,stage1,-1
9.352,stage1,-1
9.353,stage1,-1
9.354,stage1,-1
9.355,stage1,-1
9.356,stage1,-1
9.357,stage1,-1
9.358,stage1,-1
9.359,stage1,-1
9.36,stage1,-1
9.361,stage1,-1
9.362,stage1,-1
9.363,stage1,-1
9.364,stage1,-1
9.365,stage1,-1
9.366,stage1,-1
9.367,stage1,-1
9.368,stage1,-1
9.369,stage1,-1
9.37,stage1,-1
9.371,stage1,-1
9.372,stage1,-1
9.373,stage1,-1
9.374,stage1,-1
9.375,stage1,-1
9.376,stage1,-1
9.377,stage1,-1
9.378,stage1,-1
9.379,stage1,-1
9.38,stage1,-1
9.381,stage1,-1
9.382,stage1,-1
9.383,stage1,-1
9.384,stage1,-1
9.385,stage1,-1
9.386,stage1,-1
9.387,stage1,-1
9.388,stage1,-1
9.389,stage1,-1
9.39,stage1,-1
9.391,stage1,-1
9.392,stage1,-1
9.393,stage1,-1
9.394,stage1,-1
9.395,stage1,-1
9.396,stage1,-1
9.397,stage1,-1
9.398,stage1,-1
9.399,stage1,-1
9.4,stage1,-1
9.401,stage1,-1
9.402,stage1,-1
9.403,stage1,-1
9.404,stage1,-1
9.405,stage1,-1
9.406,stage1,-1
9.407,stage1,-1
9.408,stage1,-1
9.409,stage1,-1
9.41,stage1,-1
9.411,stage1,-1
9.412,stage1,-1
9.413,stage1,-1
9.414,stage1,-1
9.415,stage1,-1
9.416,stage1,-1
9.417,stage1,-1
9.418,stage1,-1
9.419,stage1,-1
9.42,stage1,-1
9.421,stage1,-1
9.422,stage1,-1
9.423,stage1,-1
9.424,stage1,-1
9.425,stage1,-1
9.426,stage1,-1
9.427,stage1,-1
9.428,stage1,-1
9.429,stage1,-1
9.43,stage1,-1
9.431,stage1,-1
9.432,stage1,-1
9.433,stage1,-1
9.434,stage1,-1
9.435,stage1,-1
9.436,stage1,-1
9.437,stage1,-1
9.438,stage1,-1
9.439,stage1,-1
9.44,stage1,-1
9.441,stage1,-1
9.442,stage1,-1
9.443,stage1,-1
9.444,stage1,-1
9.445,stage1,-1
9.446,stage1,-1
9.447,stage1,-1
9.448,stage1,-1
9.449,stage1,-1
9.45,stage1,-1
9.451,stage1,-1
9.452,stage1,-1
9.453,stage1,-1
9.454,stage1,-1
9.455,stage1,-1
9.456,stage1,-1
9.457,stage1,-1
9.458,stage1,-1
9.459,stage1,-1
9.46,stage1,-1
9.461,stage1,-1
9.462,stage1,-1
9.463,stage1,-1
9.464,stage1,-1
9.465,stage1,-1
9.466,stage1,-1
9.467,stage1,-1
9.468,stage1,-1
9.469,stage1,-1
9.47,stage1,-1
9.471,stage1,-1
9.472,stage1,-1
9.473,stage1,-1
9.474,stage1,-1
9.475,stage1,-1
9.476,stage1,-1
9.477,stage1,-1
9.478,stage1,-1
9.479,stage1,-1
9.48,stage1,-1
9.481,stage1,-1
9.482,stage1,-1
9.483,stage1,-1
9.484,stage1,-1
9.485,stage1,-1
9.486,stage1,-1
9.487,stage1,-1
9.488,stage1,-1
9.489,stage1,-1
9.49,stage1,-1
9.491,stage1,-1
9.492,stage1,-1
9.493,stage1,-1
9.494,stage1,-1
9.495,stage1,-1
9.496,stage1,-1
9.497,stage1,-1
9.498,stage1,-1
9.499,stage1,-1
9.5,stage1,-1
9.501,stage1,-1
9.502,stage1,-1
9.503,stage1,-1
9.504,stage1,-1
9.505,stage1,-1
9.506,stage1,-1
9.507,stage1,-1
9.508,stage1,-1
9.509,stage1,-1
9.51,stage1,-1
9.511,stage1,-1
9.512,stage1,-1
9.513,stage1,-1
9.514,stage1,-1
9.515,stage1,-1
9.516,stage1,-1
9.517,stage1,-1
9.518,stage1,-1
9.519,stage1,-1
9.52,stage1,-1
9.521,stage1,-1
9.522,stage1,-1
9.523,stage1,-1
9.524,stage1,-1
9.525,stage1,-1
9.526,stage1,-1
9.527,stage1,-1
9.528,stage1,-1
9.529,stage1,-1
9.53,stage1,-1
9.531,stage1,-1
9.532,stage1,-1
9.533,stage1,-1
9.534,stage1,-1
9.535,stage1,-1
9.536,stage1,-1
9.537,stage1,-1
9.538,stage1,-1
9.539,stage1,-1
9.54,stage1,-1
9.541,stage1,-1
9.542,stage1,-1
9.543,stage1,-1
9.544,stage1,-1
9.545,stage1,-1
9.546,stage1,-1
9.547,stage1,-1
9.548,stage1,-1
9.549,stage1,-1
9.55,stage1,-1
9.551,stage1,-1
9.552,stage1,-1
9.553,stage1,-1
9.554,stage1,-1
9.555,stage1,-1
9.556,stage1,-1
9.557,stage1,-1
9.558,stage1,-1
9.559,stage1,-1
9.56,stage1,-1
9.561,stage1,-1
9.562,stage1,-1
9.563,stage1,-1
9.564,stage1,-1
9.565,stage1,-1
9.566,stage1,-1
9.567,stage1,-1
9.568,stage1,-1
9.569,stage1,-1
9.57,stage1,-1
9.571,stage1,-1
9.572,stage1,-1
9.573,stage1,-1
9.574,stage1,-1
9.575,stage1,-1
9.576,stage1,-1
9.577,stage1,-1
9.578,stage1,-1
9.579,stage1,-1
9.58,stage1,-1
9.581,stage1,-1
9.582,stage1,-1
9.583,stage1,-1
9.584,stage1,-1
9.585,stage1,-1
9.586,stage1,-1
9.587,stage1,-1
9.588,stage1,-1
9.589,stage1,-1
9.59,stage1,-1
9.591,stage1,-1
9.592,stage1,-1
9.593,stage1,-1
9.594,stage1,-1
9.595,stage1,-1
9.596,stage1,-1
9.597,stage1,-1
9.598,stage1,-1
9.599,stage1,-1
9.6,stage1,-1
9.601,stage1,-1
9.602,stage1,-1
9.603,stage1,-1
9.604,stage1,-1
9.605,stage1,-1
9.606,stage1,-1
9.607,stage1,-1
9.608,stage1,-1
9.609,stage1,-1
9.61,stage1,-1
9.611,stage1,-1
9.612,stage1,-1
9.613,stage1,-1
9.614,stage1,-1
9.615,stage1,-1
9.616,stage1,-1
9.617,stage1,-1
9.618,stage1,-1
9.619,stage1,-1
9.62,stage1,-1
9.621,stage1,-1
9.622,stage1,-1
9.623,stage1,-1
9.624,stage1,-1
9.625,stage1,-1
9.626,stage1,-1
9.627,stage1,-1
9.628,stage1,-1
9.629,stage1,-1
9.63,stage1,-1
9.631,stage1,-1
9.632,stage1,-1
9.633,stage1,-1
9.634,stage1,-1
9.635,stage1,-1
9.636,stage1,-1
9.637,stage1,-1
9.638,stage1,-1
9.639,stage1,-1
9.64,stage1,-1
9.641,stage1,-1
9.642,stage1,-1
9.643,stage1,-1
9.644,stage1,-1
9.645,stage1,-1
9.646,stage1,-1
9.647,stage1,-1
9.648,stage1,-1
9.649,stage1,-1
9.65,stage1,-1
9.651,stage1,-1
9.652,stage1,-1
9.653,stage1,-1
9.654,stage1,-1
9.655,stage1,-1
9.656,stage1,-1
9.657,stage1,-1
9.658,stage1,-1
9.659,stage1,-1
9.66,stage1,-1
9.661,stage1,-1
9.662,stage1,-1
9.663,stage1,-1
9.664,stage1,-1
9.665,stage1,-1
9.666,stage1,-1
9.667,stage1,-1
9.668,stage1,-1
9.669,stage1,-1
9.67,stage1,-1
9.671,stage1,-1
9.672,stage1,-1
9.673,stage1,-1
9.674,stage1,-1
9.675,stage1,-1
9.676,stage1,-1
9.677,stage1,-1
9.678,stage1,-1
9.679,stage1,-1
9.68,stage1,-1
9.681,stage1,-1
9.682,stage1,-1
9.683,stage1,-1
9.684,stage1,-1
9.685,stage1,-1
9.686,stage1,-1
9.687,stage1,-1
9.688,stage1,-1
9.689,stage1,-1
9.69,stage1,-1
9.691,stage1,-1
9.692,stage1,-1
9.693,stage1,-1
9.694,stage1,-1
9.695,stage1,-1
9.696,stage1,-1
9.697,stage1,-1
9.698,stage1,-1
9.699,stage1,-1
9.7,stage1,-1
9.701,stage1,-1
9.702,stage1,-1
9.703,stage1,-1
9.704,stage1,-1
9.705,stage1,-1
9.706,stage1,-1
9.707,stage1,-1
9.708,stage1,-1
9.709,stage1,-1
9.71,stage1,-1
9.711,stage1,-1
9.712,stage1,-1
9.713,stage1,-1
9.714,stage1,-1
9.715,stage1,-1
9.716,stage1,-1
9.717,stage1,-1
9.718,stage1,-1
9.719,stage1,-1
9.72,stage1,-1
9.721,stage1,-1
9.722,stage1,-1
9.723,stage1,-1
9.724,stage1,-1
9.725,stage1,-1
9.726,stage1,-1
9.727,stage1,-1
9.728,stage1,-1
9.729,stage1,-1
9.73,stage1,-1
9.731,stage1,-1
9.732,stage1,-1
9.733,stage1,-1
9.734,stage1,-1
9.735,stage1,-1
9.736,stage1,-1
9.737,stage1,-1
9.738,stage1,-1
9.739,stage1,-1
9.74,stage1,-1
9.741,stage1,-1
9.742,stage1,-1
9.743,stage1,-1
9.744,stage1,-1
9.745,stage1,-1
9.746,stage1,-1
9.747,stage1,-1
9.748,stage1,-1
9.749,stage1,-1
9.75,stage1,-1
9.751,stage1,-1
9.752,stage1,-1
9.753,stage1,-1
9.754,stage1,-1
9.755,stage1,-1
9.756,stage1,-1
9.757,stage1,-1
9.758,stage1,-1
9.759,stage1,-1
9.76,stage1,-1
9.761,stage1,-1
9.762,stage1,-1
9.763,stage1,-1
9.764,stage1,-1
9.765,stage1,-1
9.766,stage1,-1
9.767,stage1,-1
9.768,stage1,-1
9.769,stage1,-1
9.77,stage1,-1
9.771,stage1,-1
9.772,stage1,-1
9.773,stage1,-1
9.774,stage1,-1
9.775,stage1,-1
9.776,stage1,-1
9.777,stage1,-1
9.778,stage1,-1
9.779,stage1,-1
9.78,stage1,-1
9.781,stage1,-1
9.782,stage1,-1
9.783,stage1,-1
9.784,stage1,-1
9.785,stage1,-1
9.786,stage1,-1
9.787,stage1,-1
9.788,stage1,-1
9.789,stage1,-1
9.79,stage1,-1
9.791,stage1,-1
9.792,stage1,-1
9.793,stage1,-1
9.794,stage1,-1
9.795,stage1,-1
9.796,stage1,-1
9.797,stage1,-1
9.798,stage1,-1
9.799,stage1,-1
9.8,stage1,-1
9.801,stage1,-1
9.802,stage1,-1
9.803,stage1,-1
9.804,stage1,-1
9.805,stage1,-1
9.806,stage1,-1
9.807,stage1,-1
9.808,stage1,-1
9.809,stage1,-1
9.81,stage1,-1
9.811,stage1,-1
9.812,stage1,-1
9.813,stage1,-1
9.814,stage1,-1
9.815,stage1,-1
9.816,stage1,-1
9.817,stage1,-1
9.818,stage1,-1
9.819,stage1,-1
9.82,stage1,-1
9.821,stage1,-1
9.822,stage1,-1
9.823,stage1,-1
9.824,stage1,-1
9.825,stage1,-1
9.826,stage1,-1
9.827,stage1,-1
9.828,stage1,-1
9.829,stage1,-1
9.83,stage1,-1
9.831,stage1,-1
9.832,stage1,-1
9.833,stage1,-1
9.834,stage1,-1
9.835,stage1,-1
9.836,stage1,-1
9.837,stage1,-1
9.838,stage1,-1
9.839,stage1,-1
9.84,stage1,-1
9.841,stage1,-1
9.842,stage1,-1
9.843,stage1,-1
9.844,stage1,-1
9.845,stage1,-1
9.846,stage1,-1
9.847,stage1,-1
9.848,stage1,-1
9.849,stage1,-1
9.85,stage1,-1
9.851,stage1,-1
9.852,stage1,-1
9.853,stage1,-1
9.854,stage1,-1
9.855,stage1,-1
9.856,stage1,-1
9.857,stage1,-1
9.858,stage1,-1
9.859,stage1,-1
9.86,stage1,-1
9.861,stage1,-1
9.862,stage1,-1
9.863,stage1,-1
9.864,stage1,-1
9.865,stage1,-1
9.866,stage1,-1
9.867,stage1,-1
9.868,stage1,-1
9.869,stage1,-1
9.87,stage1,-1
9.871,stage1,-1
9.872,stage1,-1
9.873,stage1,-1
9.874,stage1,-1
9.875,stage1,-1
9.876,stage1,-1
9.877,stage1,-1
9.878,stage1,-1
9.879,stage1,-1
9.88,stage1,-1
9.881,stage1,-1
9.882,stage1,-1
9.883,stage1,-1
9.884,stage1,-1
9.885,stage1,-1
9.886,stage1,-1
9.887,stage1,-1
9.888,stage1,-1
9.889,stage1,-1
9.89,stage1,-1
9.891,stage1,-1
9.892,stage1,-1
9.893,stage1,-1
9.894,stage1,-1
9.895,stage1,-1
9.896,stage1,-1
9.897,stage1,-1
9.898,stage1,-1
9.899,stage1,-1
9.9,stage1,-1
9.901,stage1,-1
9.902,stage1,-1
9.903,stage1,-1
9.904,stage1,-1
9.905,stage1,-1
9.906,stage1,-1
9.907,stage1,-1
9.908,stage1,-1
9.909,stage1,-1
9.91,stage1,-1
9.911,stage1,-1
9.912,stage1,-1
9.913,stage1,-1
9.914,stage1,-1
9.915,stage1,-1
9.916,stage1,-1
9.917,stage1,-1
9.918,stage1,-1
9.919,stage1,-1
9.92,stage1,-1
9.921,stage1,-1
9.922,stage1,-1
9.923,stage1,-1
9.924,stage1,-1
9.925,stage1,-1
9.926,stage1,-1
9.927,stage1,-1
9.928,stage1,-1
9.929,stage1,-1
9.93,stage1,-1
9.931,stage1,-1
9.932,stage1,-1
9.933,stage1,-1
9.934,stage1,-1
9.935,stage1,-1
9.936,stage1,-1
9.937,stage1,-1
9.938,stage1,-1
9.939,stage1,-1
9.94,stage1,-1
9.941,stage1,-1
9.942,stage1,-1
9.943,stage1,-1
9.944,stage1,-1
9.945,stage1,-1
9.946,stage1,-1
9.947,stage1,-1
9.948,stage1,-1
9.949,stage1,-1
9.95,stage1,-1
9.951,stage1,-1
9.952,stage1,-1
9.953,stage1,-1
9.954,stage1,-1
9.955,stage1,-1
9.956,stage1,-1
9.957,stage1,-1
9.958,stage1,-1
9.959,stage1,-1
9.96,stage1,-1
9.961,stage1,-1
9.962,stage1,-1
9.963,stage1,-1
9.964,stage1,-1
9.965,stage1,-1
9.966,stage1,-1
9.967,stage1,-1
9.968,stage1,-1
9.969,stage1,-1
9.97,stage1,-1
9.971,stage1,-1
9.972,stage1,-1
9.973,stage1,-1
9.974,stage1,-1
9.975,stage1,-1
9.976,stage1,-1
9.977,stage1,-1
9.978,stage1,-1
9.979,stage1,-1
9.98,stage1,-1
9.981,stage1,-1
9.982,stage1,-1
9.983,stage1,-1
9.984,stage1,-1
9.985,stage1,-1
9.986,stage1,-1
9.987,stage1,-1
9.988,stage1,-1
9.989,stage1,-1
9.99,stage1,-1
9.991,stage1,-1
9.992,stage1,-1
9.993,stage1,-1
9.994,stage1,-1
9.995,stage1,-1
9.996,stage1,-1
9.997,stage1,-1
9.998,stage1,-1
9.999,stage1,-1
10.0,stage1,-1
